                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.2506,                 2.1271,                 1.8907,                 1.6799,                0.18892,                0.58333,                0.23642,                0.06216,                0.21938,                   0.75,                0.31637,                0.08736,                  2.549,                 4.6501,                 3.0356,                 3.0908,             0.00080058,             0.00080058,             0.00080058
                    108,                 1.2791,                 2.7176,                 1.8271,                 1.6081,                0.18892,                0.58333,                0.23642,                0.06216,                0.21938,                   0.75,                0.31637,                0.08736,                  2.549,                 4.6501,                 3.0356,                 3.0908,             0.00079233,             0.00079233,             0.00079233
                    109,                 1.2583,                 1.9475,                 1.8242,                 1.7636,                0.24441,                0.16667,                0.22947,                0.07417,                0.23254,                   0.75,                0.32043,                0.10271,                 2.5334,                   3.55,                 3.1158,                 3.0226,             0.00078407,             0.00078407,             0.00078407
                    110,                 1.2706,                 1.8464,                 1.9059,                 1.8037,                0.24441,                0.16667,                0.22947,                0.07417,                0.23254,                   0.75,                0.32043,                0.10271,                 2.5334,                   3.55,                 3.1158,                 3.0226,             0.00077582,             0.00077582,             0.00077582
                    111,                 1.2346,                 2.4028,                 1.8483,                 1.6354,                0.24441,                0.16667,                0.22947,                0.07417,                0.23254,                   0.75,                0.32043,                0.10271,                 2.5334,                   3.55,                 3.1158,                 3.0226,             0.00076757,             0.00076757,             0.00076757
                    112,                 1.3065,                 2.0131,                 1.7953,                 1.7048,                0.24441,                0.16667,                0.22947,                0.07417,                0.23254,                   0.75,                0.32043,                0.10271,                 2.5334,                   3.55,                 3.1158,                 3.0226,             0.00075932,             0.00075932,             0.00075932
                    113,                 1.1344,                 1.6662,                 1.6636,                 1.5758,                0.24441,                0.16667,                0.22947,                0.07417,                0.23254,                   0.75,                0.32043,                0.10271,                 2.5334,                   3.55,                 3.1158,                 3.0226,             0.00075107,             0.00075107,             0.00075107
                    114,                 1.3936,                 2.5887,                  1.917,                 1.8141,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00074282,             0.00074282,             0.00074282
                    115,                 1.1976,                 2.0371,                 1.6755,                  1.613,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00073456,             0.00073456,             0.00073456
                    116,                  1.353,                 1.7497,                 1.9953,                 1.8421,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00072631,             0.00072631,             0.00072631
                    117,                 1.2014,                 1.6408,                 1.5714,                 1.5995,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00071806,             0.00071806,             0.00071806
                    118,                 1.3298,                 2.3912,                  1.845,                 1.6548,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00070981,             0.00070981,             0.00070981
                    119,                 1.2077,                 2.0652,                 1.7742,                 1.7395,                0.26591,                0.48988,                0.27874,                0.08885,                0.29488,                0.83333,                 0.4768,                0.13853,                 2.4599,                 3.5464,                 2.8911,                 2.9693,             0.00070156,             0.00070156,             0.00070156
                    120,                 1.2367,                 2.0887,                 1.7042,                 1.6256,                0.36033,                0.66667,                0.36766,                0.12216,                0.33878,                0.66667,                0.44573,                0.17218,                 2.1898,                  3.846,                 2.8293,                 2.8383,             0.00069331,             0.00069331,             0.00069331
                    121,                 1.4149,                 2.2612,                 1.7485,                 1.7844,                0.36033,                0.66667,                0.36766,                0.12216,                0.33878,                0.66667,                0.44573,                0.17218,                 2.1898,                  3.846,                 2.8293,                 2.8383,             0.00068505,             0.00068505,             0.00068505
                    122,                 1.5502,                 2.3469,                 2.1326,                  2.048,                0.36033,                0.66667,                0.36766,                0.12216,                0.33878,                0.66667,                0.44573,                0.17218,                 2.1898,                  3.846,                 2.8293,                 2.8383,              0.0006768,              0.0006768,              0.0006768
                    123,                 1.3198,                 1.9249,                 1.9046,                 1.8247,                0.36033,                0.66667,                0.36766,                0.12216,                0.33878,                0.66667,                0.44573,                0.17218,                 2.1898,                  3.846,                 2.8293,                 2.8383,             0.00066855,             0.00066855,             0.00066855
                    124,                 1.7546,                 2.1736,                 2.9444,                 2.1684,                0.36033,                0.66667,                0.36766,                0.12216,                0.33878,                0.66667,                0.44573,                0.17218,                 2.1898,                  3.846,                 2.8293,                 2.8383,              0.0006603,              0.0006603,              0.0006603
                    125,                 1.3503,                 2.1786,                 1.8247,                 1.7926,                0.38893,                0.58333,                0.35251,                0.10459,                0.37675,                0.91667,                0.39937,                0.15588,                 2.0728,                  2.709,                 2.9499,                 2.7047,             0.00065205,             0.00065205,             0.00065205
                    126,                 1.5148,                 2.2216,                 1.8104,                 1.9315,                0.38893,                0.58333,                0.35251,                0.10459,                0.37675,                0.91667,                0.39937,                0.15588,                 2.0728,                  2.709,                 2.9499,                 2.7047,              0.0006438,              0.0006438,              0.0006438
                    127,                 1.1961,                 1.6669,                 1.7909,                 1.6576,                0.38893,                0.58333,                0.35251,                0.10459,                0.37675,                0.91667,                0.39937,                0.15588,                 2.0728,                  2.709,                 2.9499,                 2.7047,             0.00063554,             0.00063554,             0.00063554
                    128,                 1.2381,                 2.0388,                 1.7774,                 1.6204,                0.38893,                0.58333,                0.35251,                0.10459,                0.37675,                0.91667,                0.39937,                0.15588,                 2.0728,                  2.709,                 2.9499,                 2.7047,             0.00062729,             0.00062729,             0.00062729
                    129,                  1.268,                 2.5061,                 1.6868,                 1.7337,                0.38893,                0.58333,                0.35251,                0.10459,                0.37675,                0.91667,                0.39937,                0.15588,                 2.0728,                  2.709,                 2.9499,                 2.7047,             0.00061904,             0.00061904,             0.00061904
                    130,                 1.2325,                 2.2631,                 1.8346,                 1.7208,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00061079,             0.00061079,             0.00061079
                    131,                 1.3032,                 1.6171,                 1.6737,                 1.7357,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00060254,             0.00060254,             0.00060254
                    132,                 1.3633,                 1.9784,                 1.8026,                 1.8012,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00059429,             0.00059429,             0.00059429
                    133,                 1.3671,                 1.9028,                 1.7514,                  1.782,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00058603,             0.00058603,             0.00058603
                    134,                 1.2845,                 2.1051,                 1.7654,                 1.7711,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00057778,             0.00057778,             0.00057778
                    135,                 1.1763,                 2.1824,                 1.7675,                 1.6433,                0.54722,                0.73262,                0.68479,                 0.2668,                0.54722,                0.73262,                0.67841,                0.32979,                 2.0853,                 2.4777,                 2.6606,                 2.7853,             0.00056953,             0.00056953,             0.00056953
                    136,                  1.321,                 1.7772,                 1.7917,                 1.6796,                0.31431,                0.66667,                0.39618,                0.18323,                0.63732,                0.58333,                0.66407,                 0.2638,                 2.1877,                 2.4792,                 2.9691,                 2.8112,             0.00056128,             0.00056128,             0.00056128
                    137,                 1.1945,                 2.1246,                 1.9764,                 1.6627,                0.31431,                0.66667,                0.39618,                0.18323,                0.63732,                0.58333,                0.66407,                 0.2638,                 2.1877,                 2.4792,                 2.9691,                 2.8112,             0.00055303,             0.00055303,             0.00055303
                    138,                  1.365,                 1.8428,                 1.8183,                 1.7777,                0.31431,                0.66667,                0.39618,                0.18323,                0.63732,                0.58333,                0.66407,                 0.2638,                 2.1877,                 2.4792,                 2.9691,                 2.8112,             0.00054478,             0.00054478,             0.00054478
                    139,                 1.3398,                  2.244,                 1.7427,                 1.6742,                0.31431,                0.66667,                0.39618,                0.18323,                0.63732,                0.58333,                0.66407,                 0.2638,                 2.1877,                 2.4792,                 2.9691,                 2.8112,             0.00053652,             0.00053652,             0.00053652
                    140,                   1.07,                 2.2748,                 1.6783,                 1.5373,                0.31431,                0.66667,                0.39618,                0.18323,                0.63732,                0.58333,                0.66407,                 0.2638,                 2.1877,                 2.4792,                 2.9691,                 2.8112,             0.00052827,             0.00052827,             0.00052827
                    141,                 1.2009,                 1.4508,                 1.7665,                 1.5626,                0.25721,                   0.75,                0.31511,                0.17149,                0.59484,                0.58333,                0.65003,                0.26335,                 2.0584,                 2.1263,                  2.739,                 2.8206,             0.00052002,             0.00052002,             0.00052002
                    142,                 1.2751,                 1.6286,                 1.7607,                 1.6689,                0.25721,                   0.75,                0.31511,                0.17149,                0.59484,                0.58333,                0.65003,                0.26335,                 2.0584,                 2.1263,                  2.739,                 2.8206,             0.00051177,             0.00051177,             0.00051177
                    143,                 1.3088,                 2.2103,                 1.7366,                   1.66,                0.25721,                   0.75,                0.31511,                0.17149,                0.59484,                0.58333,                0.65003,                0.26335,                 2.0584,                 2.1263,                  2.739,                 2.8206,             0.00050352,             0.00050352,             0.00050352
                    144,                 1.1759,                 1.8986,                  1.574,                 1.5665,                0.25721,                   0.75,                0.31511,                0.17149,                0.59484,                0.58333,                0.65003,                0.26335,                 2.0584,                 2.1263,                  2.739,                 2.8206,             0.00049527,             0.00049527,             0.00049527
                    145,                 1.2399,                  2.282,                 1.6971,                 1.6628,                0.25721,                   0.75,                0.31511,                0.17149,                0.59484,                0.58333,                0.65003,                0.26335,                 2.0584,                 2.1263,                  2.739,                 2.8206,             0.00048701,             0.00048701,             0.00048701
                    146,                 1.1843,                 1.9646,                 1.6226,                 1.5778,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,             0.00047876,             0.00047876,             0.00047876
                    147,                 1.1578,                 2.2475,                 1.6845,                 1.6284,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,             0.00047051,             0.00047051,             0.00047051
                    148,                 1.2643,                 1.7028,                 1.7588,                 1.6068,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,             0.00046226,             0.00046226,             0.00046226
                    149,                 1.3568,                 1.6923,                 1.6959,                 1.8424,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,             0.00045401,             0.00045401,             0.00045401
                    150,                 1.0447,                 1.7759,                 1.6256,                 1.5198,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,             0.00044576,             0.00044576,             0.00044576
                    151,                 1.0174,                 1.7229,                 1.5094,                 1.5108,                0.22866,                0.58333,                0.42184,                0.20811,                0.58375,                 0.7638,                0.72884,                0.30947,                 1.9758,                  2.319,                 2.6972,                  2.915,              0.0004375,              0.0004375,              0.0004375
                    152,                  1.241,                 2.0452,                 1.5881,                 1.6527,                0.18445,                0.45905,                0.34703,                0.19518,                0.84801,                0.58333,                0.69943,                 0.2711,                 2.0643,                 2.8855,                  2.679,                  3.025,             0.00042925,             0.00042925,             0.00042925
                    153,                  1.159,                 2.1106,                 1.6837,                 1.6713,                0.18445,                0.45905,                0.34703,                0.19518,                0.84801,                0.58333,                0.69943,                 0.2711,                 2.0643,                 2.8855,                  2.679,                  3.025,               0.000421,               0.000421,               0.000421
                    154,                 1.1901,                 2.2617,                 1.6535,                 1.6315,                0.18445,                0.45905,                0.34703,                0.19518,                0.84801,                0.58333,                0.69943,                 0.2711,                 2.0643,                 2.8855,                  2.679,                  3.025,             0.00041275,             0.00041275,             0.00041275
                    155,                 1.2031,                 1.9509,                 1.7024,                 1.6189,                0.18445,                0.45905,                0.34703,                0.19518,                0.84801,                0.58333,                0.69943,                 0.2711,                 2.0643,                 2.8855,                  2.679,                  3.025,              0.0004045,              0.0004045,              0.0004045
                    156,                 1.1284,                 1.8347,                  1.571,                 1.5361,                0.18445,                0.45905,                0.34703,                0.19518,                0.84801,                0.58333,                0.69943,                 0.2711,                 2.0643,                 2.8855,                  2.679,                  3.025,             0.00039625,             0.00039625,             0.00039625
                    157,                 1.1171,                 1.6915,                 1.6799,                 1.6809,                0.87045,                0.65707,                0.73695,                0.30494,                0.87045,                0.65707,                0.76995,                0.32379,                 1.9045,                 3.4205,                 2.4939,                 2.8939,             0.00038799,             0.00038799,             0.00038799
                    158,                0.99797,                 1.4844,                 1.4865,                 1.4865,                0.87045,                0.65707,                0.73695,                0.30494,                0.87045,                0.65707,                0.76995,                0.32379,                 1.9045,                 3.4205,                 2.4939,                 2.8939,             0.00037974,             0.00037974,             0.00037974
                    159,                 1.0848,                 1.8669,                 1.5489,                 1.4739,                0.87045,                0.65707,                0.73695,                0.30494,                0.87045,                0.65707,                0.76995,                0.32379,                 1.9045,                 3.4205,                 2.4939,                 2.8939,             0.00037149,             0.00037149,             0.00037149
                    160,                 1.1017,                 2.0708,                 1.6078,                 1.5414,                0.87045,                0.65707,                0.73695,                0.30494,                0.87045,                0.65707,                0.76995,                0.32379,                 1.9045,                 3.4205,                 2.4939,                 2.8939,             0.00036324,             0.00036324,             0.00036324
                    161,                 1.0484,                  1.941,                   1.44,                 1.5694,                0.87045,                0.65707,                0.73695,                0.30494,                0.87045,                0.65707,                0.76995,                0.32379,                 1.9045,                 3.4205,                 2.4939,                 2.8939,             0.00035499,             0.00035499,             0.00035499
                    162,                 1.0802,                 2.0251,                 1.5548,                 1.5787,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00034674,             0.00034674,             0.00034674
                    163,                 1.2293,                 2.2764,                 1.7592,                 1.7815,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00033848,             0.00033848,             0.00033848
                    164,                  1.194,                 1.1027,                 1.5151,                 1.7445,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00033023,             0.00033023,             0.00033023
                    165,                 1.1174,                 1.7807,                 1.6532,                 1.6098,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00032198,             0.00032198,             0.00032198
                    166,                 1.0275,                 1.2301,                 1.5117,                 1.5395,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00031373,             0.00031373,             0.00031373
                    167,                 1.2976,                 2.0035,                 1.8741,                 1.8713,                0.59009,                    0.5,                 0.5376,                0.28841,                0.86294,                0.65201,                0.78635,                0.31957,                 1.8447,                 3.1988,                 2.4479,                 2.6239,             0.00030548,             0.00030548,             0.00030548
                    168,                 1.0477,                 1.0951,                  1.472,                 1.5575,                0.28244,                   0.75,                0.49778,                0.27098,                0.83695,                 0.6255,                0.79052,                0.30464,                 1.8661,                 4.0339,                 2.3952,                 2.5978,             0.00029723,             0.00029723,             0.00029723
                    169,                 1.2969,                 1.2816,                 1.6676,                 1.7154,                0.28244,                   0.75,                0.49778,                0.27098,                0.83695,                 0.6255,                0.79052,                0.30464,                 1.8661,                 4.0339,                 2.3952,                 2.5978,             0.00028897,             0.00028897,             0.00028897
                    170,                 1.0089,                 1.4326,                 1.4201,                 1.5043,                0.28244,                   0.75,                0.49778,                0.27098,                0.83695,                 0.6255,                0.79052,                0.30464,                 1.8661,                 4.0339,                 2.3952,                 2.5978,             0.00028072,             0.00028072,             0.00028072
                    171,                 1.1792,                 1.7617,                 1.6436,                 1.5862,                0.28244,                   0.75,                0.49778,                0.27098,                0.83695,                 0.6255,                0.79052,                0.30464,                 1.8661,                 4.0339,                 2.3952,                 2.5978,             0.00027247,             0.00027247,             0.00027247
                    172,                0.97169,                 1.4474,                  1.384,                 1.4355,                0.28244,                   0.75,                0.49778,                0.27098,                0.83695,                 0.6255,                0.79052,                0.30464,                 1.8661,                 4.0339,                 2.3952,                 2.5978,             0.00026422,             0.00026422,             0.00026422
                    173,                 1.1458,                 1.9243,                  1.597,                 1.6103,                0.38277,                0.33333,                0.46111,                0.23218,                0.84905,                0.65923,                0.74605,                0.26151,                 1.7715,                 3.2458,                 2.2841,                 2.5391,             0.00025597,             0.00025597,             0.00025597
                    174,                 1.3178,                 1.6839,                 1.6535,                 1.6515,                0.38277,                0.33333,                0.46111,                0.23218,                0.84905,                0.65923,                0.74605,                0.26151,                 1.7715,                 3.2458,                 2.2841,                 2.5391,             0.00024772,             0.00024772,             0.00024772
                    175,                 1.0433,                 1.2981,                 1.5329,                 1.5654,                0.38277,                0.33333,                0.46111,                0.23218,                0.84905,                0.65923,                0.74605,                0.26151,                 1.7715,                 3.2458,                 2.2841,                 2.5391,             0.00023946,             0.00023946,             0.00023946
                    176,                 1.1464,                 2.0825,                 1.6721,                 1.6429,                0.38277,                0.33333,                0.46111,                0.23218,                0.84905,                0.65923,                0.74605,                0.26151,                 1.7715,                 3.2458,                 2.2841,                 2.5391,             0.00023121,             0.00023121,             0.00023121
                    177,                 1.0518,                 2.0196,                 1.4306,                 1.4896,                0.38277,                0.33333,                0.46111,                0.23218,                0.84905,                0.65923,                0.74605,                0.26151,                 1.7715,                 3.2458,                 2.2841,                 2.5391,             0.00022296,             0.00022296,             0.00022296
                    178,                 1.0002,                 2.0283,                 1.4927,                 1.4822,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,             0.00021471,             0.00021471,             0.00021471
                    179,                 1.1783,                 1.8643,                 1.6483,                 1.7062,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,             0.00020646,             0.00020646,             0.00020646
                    180,                 1.0868,                 1.6833,                 1.5249,                 1.6597,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,             0.00019821,             0.00019821,             0.00019821
                    181,                 1.0741,                  1.667,                 1.5461,                 1.5548,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,             0.00018995,             0.00018995,             0.00018995
                    182,                 1.0088,                 1.1648,                  1.401,                 1.5456,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,              0.0001817,              0.0001817,              0.0001817
                    183,                 1.1321,                 1.4571,                 1.4942,                 1.6729,                0.26359,                   0.75,                0.43873,                0.25001,                0.85557,                0.65938,                0.77777,                0.26176,                 1.7834,                 3.0071,                 2.2532,                 2.5728,             0.00017345,             0.00017345,             0.00017345
                    184,                  1.081,                 1.8538,                 1.5651,                 1.5801,                0.25883,                0.60933,                0.44366,                0.23638,                 0.8305,                0.62233,                0.75622,                 0.2755,                 1.7507,                 3.2451,                 2.2729,                 2.5204,              0.0001652,              0.0001652,              0.0001652
                    185,                 1.0519,                 1.3535,                 1.5053,                 1.5831,                0.25883,                0.60933,                0.44366,                0.23638,                 0.8305,                0.62233,                0.75622,                 0.2755,                 1.7507,                 3.2451,                 2.2729,                 2.5204,             0.00015695,             0.00015695,             0.00015695
                    186,                  1.035,                 1.6405,                    1.4,                 1.5028,                0.25883,                0.60933,                0.44366,                0.23638,                 0.8305,                0.62233,                0.75622,                 0.2755,                 1.7507,                 3.2451,                 2.2729,                 2.5204,              0.0001487,              0.0001487,              0.0001487
                    187,                 1.1223,                 1.7991,                 1.7082,                 1.7171,                0.25883,                0.60933,                0.44366,                0.23638,                 0.8305,                0.62233,                0.75622,                 0.2755,                 1.7507,                 3.2451,                 2.2729,                 2.5204,             0.00014044,             0.00014044,             0.00014044
                    188,                 1.2186,                 1.4572,                 1.6406,                 1.6582,                0.25883,                0.60933,                0.44366,                0.23638,                 0.8305,                0.62233,                0.75622,                 0.2755,                 1.7507,                 3.2451,                 2.2729,                 2.5204,             0.00013219,             0.00013219,             0.00013219
                    189,                 1.1953,                 1.9066,                 1.6321,                 1.6701,                 0.2715,                0.58333,                0.42656,                   0.23,                0.46385,                 0.6785,                0.65827,                0.25156,                 1.7911,                 3.7924,                 2.2664,                 2.5132,             0.00012394,             0.00012394,             0.00012394
                    190,                0.99812,                  1.163,                 1.4516,                 1.5522,                 0.2715,                0.58333,                0.42656,                   0.23,                0.46385,                 0.6785,                0.65827,                0.25156,                 1.7911,                 3.7924,                 2.2664,                 2.5132,             0.00011569,             0.00011569,             0.00011569
                    191,                 1.6936,                 2.0389,                 2.6984,                 2.4061,                 0.2715,                0.58333,                0.42656,                   0.23,                0.46385,                 0.6785,                0.65827,                0.25156,                 1.7911,                 3.7924,                 2.2664,                 2.5132,             0.00010744,             0.00010744,             0.00010744
                    192,                 1.3817,                 1.9027,                 2.2901,                 2.0732,                 0.2715,                0.58333,                0.42656,                   0.23,                0.46385,                 0.6785,                0.65827,                0.25156,                 1.7911,                 3.7924,                 2.2664,                 2.5132,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                 2.1754,                 1.8937,                 3.4293,                 2.8869,                 0.2715,                0.58333,                0.42656,                   0.23,                0.46385,                 0.6785,                0.65827,                0.25156,                 1.7911,                 3.7924,                 2.2664,                 2.5132,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                 1.8525,                 4.4931,                 3.7208,                 2.5958,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                 1.6855,                 2.0327,                 2.4233,                 2.3138,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                 1.3505,                 1.7634,                  2.445,                 1.9569,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                 1.1255,                 1.9105,                 2.2216,                 1.6725,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                 1.1065,                 2.1083,                 2.3757,                 1.6233,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                 1.1377,                  2.551,                  2.125,                 1.6829,                0.33062,                0.33333,                0.39739,                0.18111,                0.51998,                0.66667,                0.59099,                 0.2131,                 1.8777,                 3.4081,                 2.4413,                 2.5134,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                  1.298,                 1.8498,                 2.3407,                 1.9447,                0.37437,                0.45606,                0.34251,                0.17435,                 0.4592,                    0.5,                0.42343,                0.17955,                 1.8594,                 3.2022,                  2.677,                 2.5508,             3.3173e-05,             3.3173e-05,             3.3173e-05
