                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    560,                0.56177,                0.57446,                0.68902,                 1.0322,                0.57665,                0.80809,                0.72906,                0.51932,                0.60857,                0.87258,                0.73687,                0.54335,                0.76187,                  0.986,                   1.05,                 1.1036,             0.00049616,             0.00049616,             0.00049616
                    561,                0.55302,                0.61739,                0.67905,                  1.068,                0.51886,                0.85809,                0.86626,                0.57163,                0.52853,                0.87279,                0.87337,                0.60148,                0.76733,                  1.042,                 1.0184,                 1.1103,             0.00049506,             0.00049506,             0.00049506
                    562,                0.56591,                0.72388,                0.63574,                 1.0773,                0.51886,                0.85809,                0.86626,                0.57163,                0.52853,                0.87279,                0.87337,                0.60148,                0.76733,                  1.042,                 1.0184,                 1.1103,             0.00049396,             0.00049396,             0.00049396
                    563,                0.49333,                 0.4943,                0.62547,                 1.0082,                0.51886,                0.85809,                0.86626,                0.57163,                0.52853,                0.87279,                0.87337,                0.60148,                0.76733,                  1.042,                 1.0184,                 1.1103,             0.00049286,             0.00049286,             0.00049286
                    564,                0.55747,                 0.5851,                0.71055,                 1.0644,                0.62527,                0.85809,                0.76795,                0.56194,                0.63508,                0.87279,                0.76991,                0.57506,                0.74369,                  1.034,                0.98592,                 1.0944,             0.00049176,             0.00049176,             0.00049176
                    565,                0.57607,                 0.5937,                 0.6865,                 1.0516,                0.62527,                0.85809,                0.76795,                0.56194,                0.63508,                0.87279,                0.76991,                0.57506,                0.74369,                  1.034,                0.98592,                 1.0944,             0.00049066,             0.00049066,             0.00049066
                    566,                0.53086,                0.58537,                0.66227,                 1.0563,                0.64122,                0.80809,                0.71524,                0.54612,                0.65164,                0.82279,                0.72085,                0.53838,                 0.7435,                 1.0962,                0.98889,                 1.0803,             0.00048956,             0.00048956,             0.00048956
                    567,                0.54439,                0.71215,                0.69309,                 1.0766,                0.64122,                0.80809,                0.71524,                0.54612,                0.65164,                0.82279,                0.72085,                0.53838,                 0.7435,                 1.0962,                0.98889,                 1.0803,             0.00048846,             0.00048846,             0.00048846
                    568,                0.59282,                 0.6115,                0.69884,                 1.0965,                0.62191,                0.79338,                0.71133,                0.54496,                 0.6328,                0.80809,                0.72003,                0.53784,                 0.7548,                 1.1268,                0.97998,                 1.0706,             0.00048736,             0.00048736,             0.00048736
                    569,                0.51485,                0.50014,                0.67157,                 1.0306,                0.62191,                0.79338,                0.71133,                0.54496,                 0.6328,                0.80809,                0.72003,                0.53784,                 0.7548,                 1.1268,                0.97998,                 1.0706,             0.00048626,             0.00048626,             0.00048626
                    570,                0.57373,                0.53892,                0.72486,                 1.1055,                0.59769,                0.84338,                0.73525,                0.53526,                0.60808,                0.85809,                0.74659,                0.54631,                0.77626,                 1.0842,                0.98797,                  1.088,             0.00048516,             0.00048516,             0.00048516
                    571,                 0.5762,                0.52946,                0.70763,                 1.1035,                0.59769,                0.84338,                0.73525,                0.53526,                0.60808,                0.85809,                0.74659,                0.54631,                0.77626,                 1.0842,                0.98797,                  1.088,             0.00048406,             0.00048406,             0.00048406
                    572,                 0.5345,                 0.6935,                0.69192,                 1.0499,                0.59769,                0.84338,                0.73525,                0.53526,                0.60808,                0.85809,                0.74659,                0.54631,                0.77626,                 1.0842,                0.98797,                  1.088,             0.00048296,             0.00048296,             0.00048296
                    573,                0.51457,                0.43344,                0.64009,                 1.0331,                0.51401,                0.84338,                0.68973,                0.49986,                0.52372,                0.85809,                 0.7033,                 0.5129,                0.79065,                 1.0796,                 1.0183,                 1.1016,             0.00048186,             0.00048186,             0.00048186
                    574,                0.56278,                0.62861,                0.63938,                 1.0345,                0.51401,                0.84338,                0.68973,                0.49986,                0.52372,                0.85809,                 0.7033,                 0.5129,                0.79065,                 1.0796,                 1.0183,                 1.1016,             0.00048076,             0.00048076,             0.00048076
                    575,                0.54778,                 0.5582,                 0.6894,                 1.0681,                 0.5227,                0.84338,                0.68833,                0.49141,                0.53189,                0.85809,                0.70258,                0.51248,                0.81607,                  1.064,                  1.052,                 1.1227,             0.00047966,             0.00047966,             0.00047966
                    576,                0.48726,                0.49384,                0.60572,                 1.0244,                 0.5227,                0.84338,                0.68833,                0.49141,                0.53189,                0.85809,                0.70258,                0.51248,                0.81607,                  1.064,                  1.052,                 1.1227,             0.00047856,             0.00047856,             0.00047856
                    577,                0.53485,                0.55955,                0.65658,                 1.0316,                0.45813,                0.86805,                0.67003,                0.47414,                0.45858,                0.87279,                0.67032,                0.49656,                0.84127,                 1.0377,                 1.0831,                 1.1442,             0.00047746,             0.00047746,             0.00047746
                    578,                0.50867,                0.53402,                0.61751,                0.99729,                0.45813,                0.86805,                0.67003,                0.47414,                0.45858,                0.87279,                0.67032,                0.49656,                0.84127,                 1.0377,                 1.0831,                 1.1442,             0.00047636,             0.00047636,             0.00047636
                    579,                 0.5383,                0.49024,                0.64917,                 1.0537,                0.45813,                0.86805,                0.67003,                0.47414,                0.45858,                0.87279,                0.67032,                0.49656,                0.84127,                 1.0377,                 1.0831,                 1.1442,             0.00047526,             0.00047526,             0.00047526
                    580,                0.53908,                   0.65,                0.65843,                 1.0263,                0.45661,                0.93391,                0.69288,                0.44975,                 0.4686,                0.89667,                0.70293,                0.50075,                0.86604,                 1.1039,                 1.1238,                 1.1585,             0.00047416,             0.00047416,             0.00047416
                    581,                0.55326,                0.47949,                0.62791,                 1.0269,                0.45661,                0.93391,                0.69288,                0.44975,                 0.4686,                0.89667,                0.70293,                0.50075,                0.86604,                 1.1039,                 1.1238,                 1.1585,             0.00047306,             0.00047306,             0.00047306
                    582,                0.57513,                0.68397,                0.74369,                 1.0973,                0.80689,                0.58599,                 0.6597,                0.43704,                0.82107,                0.60098,                0.66907,                0.47453,                 0.8929,                 1.1711,                 1.1206,                 1.1784,             0.00047196,             0.00047196,             0.00047196
                    583,                0.52432,                0.50702,                0.60934,                 1.0622,                0.80689,                0.58599,                 0.6597,                0.43704,                0.82107,                0.60098,                0.66907,                0.47453,                 0.8929,                 1.1711,                 1.1206,                 1.1784,             0.00047086,             0.00047086,             0.00047086
                    584,                0.52223,                0.77643,                0.62045,                 1.0341,                 0.5445,                0.54338,                0.61484,                0.44338,                0.57798,                0.61525,                0.65044,                0.47609,                0.88373,                 1.0937,                 1.1107,                 1.1736,             0.00046976,             0.00046976,             0.00046976
                    585,                0.57411,                0.70727,                0.67203,                 1.0696,                 0.5445,                0.54338,                0.61484,                0.44338,                0.57798,                0.61525,                0.65044,                0.47609,                0.88373,                 1.0937,                 1.1107,                 1.1736,             0.00046866,             0.00046866,             0.00046866
                    586,                 0.5147,                0.67185,                  0.639,                0.99179,                 0.8451,                0.57868,                0.65918,                0.44745,                0.55197,                0.62279,                0.66593,                0.50054,                0.85943,                 1.0983,                 1.0556,                 1.1695,             0.00046756,             0.00046756,             0.00046756
                    587,                0.52015,                0.51485,                0.59166,                 1.0416,                 0.8451,                0.57868,                0.65918,                0.44745,                0.55197,                0.62279,                0.66593,                0.50054,                0.85943,                 1.0983,                 1.0556,                 1.1695,             0.00046646,             0.00046646,             0.00046646
                    588,                0.48064,                0.49334,                0.57731,                0.96743,                 0.8451,                0.57868,                0.65918,                0.44745,                0.55197,                0.62279,                0.66593,                0.50054,                0.85943,                 1.0983,                 1.0556,                 1.1695,             0.00046536,             0.00046536,             0.00046536
                    589,                0.54454,                0.60991,                0.67366,                 1.0597,                0.60827,                0.64144,                0.67295,                0.46789,                 0.5796,                0.67193,                0.65948,                0.50382,                0.81883,                 1.1067,                 1.0208,                 1.1478,             0.00046426,             0.00046426,             0.00046426
                    590,                0.51015,                0.59819,                0.64103,                 1.0177,                0.60827,                0.64144,                0.67295,                0.46789,                 0.5796,                0.67193,                0.65948,                0.50382,                0.81883,                 1.1067,                 1.0208,                 1.1478,             0.00046316,             0.00046316,             0.00046316
                    591,                 0.5131,                0.49283,                0.62861,                 1.0112,                0.62292,                0.62363,                0.70489,                0.49398,                0.53052,                0.67279,                0.68769,                0.52231,                0.82516,                 1.2619,                 1.0264,                 1.1611,             0.00046206,             0.00046206,             0.00046206
                    592,                0.53013,                0.62095,                 0.6325,                 1.0234,                0.62292,                0.62363,                0.70489,                0.49398,                0.53052,                0.67279,                0.68769,                0.52231,                0.82516,                 1.2619,                 1.0264,                 1.1611,             0.00046097,             0.00046097,             0.00046097
                    593,                0.60454,                0.56767,                0.64608,                 1.1363,                0.68198,                0.57367,                0.70974,                0.50713,                0.55919,                0.59245,                0.68562,                0.52638,                0.81262,                 1.2804,                 1.0364,                 1.1574,             0.00045987,             0.00045987,             0.00045987
                    594,                0.50594,                0.58764,                0.61417,                 1.0328,                0.68198,                0.57367,                0.70974,                0.50713,                0.55919,                0.59245,                0.68562,                0.52638,                0.81262,                 1.2804,                 1.0364,                 1.1574,             0.00045877,             0.00045877,             0.00045877
                    595,                0.51602,                0.67262,                0.68211,                 1.0524,                0.68198,                0.57367,                0.70974,                0.50713,                0.55919,                0.59245,                0.68562,                0.52638,                0.81262,                 1.2804,                 1.0364,                 1.1574,             0.00045767,             0.00045767,             0.00045767
                    596,                0.48853,                0.48078,                0.59852,                 1.0089,                0.58353,                0.85835,                0.76923,                0.53263,                0.55701,                0.81088,                0.72302,                  0.549,                0.81311,                 1.2027,                0.98894,                 1.1705,             0.00045657,             0.00045657,             0.00045657
                    597,                0.55322,                0.54916,                0.64541,                 1.0537,                0.58353,                0.85835,                0.76923,                0.53263,                0.55701,                0.81088,                0.72302,                  0.549,                0.81311,                 1.2027,                0.98894,                 1.1705,             0.00045547,             0.00045547,             0.00045547
                    598,                0.54697,                    0.7,                0.67461,                 1.0148,                0.60405,                0.87166,                0.77167,                   0.54,                0.58634,                0.83998,                0.73083,                0.55044,                0.80552,                 1.2166,                0.96644,                  1.159,             0.00045437,             0.00045437,             0.00045437
                    599,                0.50935,                 0.5387,                0.61448,                 1.0224,                0.60405,                0.87166,                0.77167,                   0.54,                0.58634,                0.83998,                0.73083,                0.55044,                0.80552,                 1.2166,                0.96644,                  1.159,             0.00045327,             0.00045327,             0.00045327
                    600,                0.56142,                0.62196,                0.67886,                 1.0631,                0.64954,                0.90809,                0.77995,                 0.5554,                0.61584,                0.86202,                0.73542,                0.57388,                0.81808,                 1.1996,                0.96905,                 1.1693,             0.00045217,             0.00045217,             0.00045217
                    601,                0.54619,                0.65692,                0.67755,                  1.068,                0.64954,                0.90809,                0.77995,                 0.5554,                0.61584,                0.86202,                0.73542,                0.57388,                0.81808,                 1.1996,                0.96905,                 1.1693,             0.00045107,             0.00045107,             0.00045107
                    602,                0.48836,                0.53243,                0.60378,                0.99115,                   0.72,                0.90037,                0.79051,                0.55338,                0.67352,                0.85054,                0.73984,                0.57087,                0.81312,                 1.1458,                0.96895,                 1.1562,             0.00044997,             0.00044997,             0.00044997
                    603,                0.54353,                0.54714,                0.70747,                  1.059,                   0.72,                0.90037,                0.79051,                0.55338,                0.67352,                0.85054,                0.73984,                0.57087,                0.81312,                 1.1458,                0.96895,                 1.1562,             0.00044887,             0.00044887,             0.00044887
                    604,                0.53122,                0.59904,                0.61823,                 1.0041,                   0.72,                0.90037,                0.79051,                0.55338,                0.67352,                0.85054,                0.73984,                0.57087,                0.81312,                 1.1458,                0.96895,                 1.1562,             0.00044777,             0.00044777,             0.00044777
                    605,                0.55291,                0.50862,                 0.6521,                 1.0238,                0.71428,                 0.8327,                0.75391,                0.55118,                0.71336,                0.83356,                0.77896,                0.58012,                0.82933,                 1.1245,                 0.9921,                 1.1387,             0.00044667,             0.00044667,             0.00044667
                    606,                0.55809,                0.60578,                0.62913,                 1.0377,                0.71428,                 0.8327,                0.75391,                0.55118,                0.71336,                0.83356,                0.77896,                0.58012,                0.82933,                 1.1245,                 0.9921,                 1.1387,             0.00044557,             0.00044557,             0.00044557
                    607,                0.51836,                 0.5544,                0.60806,                 1.0184,                 0.6973,                0.79195,                0.74076,                0.53461,                 0.7463,                0.83606,                 0.8058,                0.59104,                0.85005,                 1.1143,                 1.0158,                 1.1578,             0.00044447,             0.00044447,             0.00044447
                    608,                0.50854,                0.57661,                0.63981,                 1.0497,                 0.6973,                0.79195,                0.74076,                0.53461,                 0.7463,                0.83606,                 0.8058,                0.59104,                0.85005,                 1.1143,                 1.0158,                 1.1578,             0.00044337,             0.00044337,             0.00044337
                    609,                0.51616,                0.66722,                0.61337,                 1.0219,                0.74518,                 0.8349,                0.80849,                 0.5482,                0.73703,                0.82754,                0.80688,                0.59556,                0.85688,                 1.0811,                 1.0167,                 1.1652,             0.00044227,             0.00044227,             0.00044227
                    610,                 0.5428,                0.65675,                0.64085,                 1.0373,                0.74518,                 0.8349,                0.80849,                 0.5482,                0.73703,                0.82754,                0.80688,                0.59556,                0.85688,                 1.0811,                 1.0167,                 1.1652,             0.00044117,             0.00044117,             0.00044117
                    611,                0.52827,                  0.494,                0.62004,                 1.0197,                0.74518,                 0.8349,                0.80849,                 0.5482,                0.73703,                0.82754,                0.80688,                0.59556,                0.85688,                 1.0811,                 1.0167,                 1.1652,             0.00044007,             0.00044007,             0.00044007
                    612,                0.49066,                0.55755,                0.56032,                 1.0165,                0.72321,                0.83684,                0.80654,                0.56394,                 0.7113,                0.82608,                0.80782,                0.61162,                0.82753,                 1.2285,                 1.0067,                 1.1452,             0.00043897,             0.00043897,             0.00043897
                    613,                0.51875,                0.49999,                0.60398,                 1.0461,                0.72321,                0.83684,                0.80654,                0.56394,                 0.7113,                0.82608,                0.80782,                0.61162,                0.82753,                 1.2285,                 1.0067,                 1.1452,             0.00043787,             0.00043787,             0.00043787
                    614,                0.49806,                0.57451,                0.62768,                 1.0262,                0.67403,                0.79527,                 0.7518,                 0.5761,                0.71742,                 0.8313,                0.81879,                0.60392,                0.78789,                 1.2467,                0.98081,                 1.1292,             0.00043677,             0.00043677,             0.00043677
                    615,                0.54508,                0.81393,                0.70698,                  1.074,                0.67403,                0.79527,                 0.7518,                 0.5761,                0.71742,                 0.8313,                0.81879,                0.60392,                0.78789,                 1.2467,                0.98081,                 1.1292,             0.00043567,             0.00043567,             0.00043567
                    616,                0.56765,                0.66386,                0.63751,                 1.0649,                 0.6522,                0.82672,                0.71542,                0.57195,                 0.6796,                0.89256,                0.76954,                0.58042,                0.75644,                 1.3812,                0.96412,                 1.1186,             0.00043457,             0.00043457,             0.00043457
                    617,                0.52794,                0.50446,                0.61553,                 1.0417,                 0.6522,                0.82672,                0.71542,                0.57195,                 0.6796,                0.89256,                0.76954,                0.58042,                0.75644,                 1.3812,                0.96412,                 1.1186,             0.00043347,             0.00043347,             0.00043347
                    618,                0.48049,                0.51665,                0.58427,                 1.0009,                0.74302,                0.85532,                0.77154,                0.54736,                 0.7295,                0.84061,                0.75633,                0.57708,                0.75822,                 1.1354,                0.95602,                 1.1221,             0.00043237,             0.00043237,             0.00043237
                    619,                0.54317,                0.55993,                0.59704,                 1.0977,                0.74302,                0.85532,                0.77154,                0.54736,                 0.7295,                0.84061,                0.75633,                0.57708,                0.75822,                 1.1354,                0.95602,                 1.1221,             0.00043127,             0.00043127,             0.00043127
                    620,                0.54191,                 0.9346,                0.67481,                 1.0438,                0.74302,                0.85532,                0.77154,                0.54736,                 0.7295,                0.84061,                0.75633,                0.57708,                0.75822,                 1.1354,                0.95602,                 1.1221,             0.00043017,             0.00043017,             0.00043017
                    621,                0.46458,                0.52319,                0.54264,                0.99135,                0.69314,                0.82242,                0.74229,                0.53708,                 0.6807,                0.80771,                0.73229,                0.56074,                0.73822,                 1.0593,                0.99354,                  1.089,             0.00042907,             0.00042907,             0.00042907
                    622,                0.53775,                0.56685,                0.62881,                 1.0881,                0.69314,                0.82242,                0.74229,                0.53708,                 0.6807,                0.80771,                0.73229,                0.56074,                0.73822,                 1.0593,                0.99354,                  1.089,             0.00042797,             0.00042797,             0.00042797
                    623,                0.54485,                0.53392,                0.64791,                 1.0624,                0.53698,                0.85261,                0.71651,                0.54718,                0.53093,                0.84792,                 0.7134,                0.54343,                0.74643,                 1.0102,                 1.0617,                 1.0787,             0.00042687,             0.00042687,             0.00042687
                    624,                 0.4697,                0.56788,                 0.5982,                 1.0036,                0.53698,                0.85261,                0.71651,                0.54718,                0.53093,                0.84792,                 0.7134,                0.54343,                0.74643,                 1.0102,                 1.0617,                 1.0787,             0.00042577,             0.00042577,             0.00042577
                    625,                0.55861,                0.55206,                0.61451,                 1.0617,                0.57909,                0.85448,                0.70984,                0.55257,                0.57727,                0.85491,                0.71497,                  0.549,                 0.7522,                0.93157,                  1.116,                 1.0788,             0.00042467,             0.00042467,             0.00042467
                    626,                0.53112,                0.69094,                 0.6239,                 1.0145,                0.57909,                0.85448,                0.70984,                0.55257,                0.57727,                0.85491,                0.71497,                  0.549,                 0.7522,                0.93157,                  1.116,                 1.0788,             0.00042357,             0.00042357,             0.00042357
                    627,                0.52481,                0.72281,                0.65919,                  1.047,                0.57909,                0.85448,                0.70984,                0.55257,                0.57727,                0.85491,                0.71497,                  0.549,                 0.7522,                0.93157,                  1.116,                 1.0788,             0.00042247,             0.00042247,             0.00042247
                    628,                0.53847,                0.54767,                 0.6233,                  1.052,                0.54834,                0.79678,                0.70281,                 0.5516,                0.55194,                0.80797,                 0.7102,                0.53374,                0.76983,                0.94298,                 1.1439,                 1.0746,             0.00042137,             0.00042137,             0.00042137
                    629,                0.51785,                0.55295,                 0.6145,                 1.0148,                0.54834,                0.79678,                0.70281,                 0.5516,                0.55194,                0.80797,                 0.7102,                0.53374,                0.76983,                0.94298,                 1.1439,                 1.0746,             0.00042027,             0.00042027,             0.00042027
                    630,                0.53826,                0.55203,                0.65568,                 1.0448,                0.62669,                0.83184,                0.70532,                0.52996,                0.62669,                0.83184,                0.72063,                0.53615,                0.80489,                0.99288,                  1.175,                 1.1006,             0.00041917,             0.00041917,             0.00041917
                    631,                0.46252,                0.54654,                0.59488,                 1.0222,                0.62669,                0.83184,                0.70532,                0.52996,                0.62669,                0.83184,                0.72063,                0.53615,                0.80489,                0.99288,                  1.175,                 1.1006,             0.00041807,             0.00041807,             0.00041807
                    632,                 0.5623,                 0.6005,                0.63841,                 1.0157,                0.58104,                0.78578,                0.69973,                0.52533,                0.58104,                0.78578,                 0.7162,                0.53536,                0.78692,                 1.0526,                 1.1639,                 1.0991,             0.00041697,             0.00041697,             0.00041697
                    633,                0.54454,                0.62193,                0.66196,                 1.0229,                0.58104,                0.78578,                0.69973,                0.52533,                0.58104,                0.78578,                 0.7162,                0.53536,                0.78692,                 1.0526,                 1.1639,                 1.0991,             0.00041587,             0.00041587,             0.00041587
                    634,                0.55682,                0.56663,                0.65849,                  1.043,                 0.5611,                0.76723,                0.68559,                0.54252,                0.58007,                0.77684,                0.67987,                0.52598,                0.78048,                 1.0059,                 1.1629,                 1.0852,             0.00041477,             0.00041477,             0.00041477
                    635,                0.55221,                0.64399,                0.64439,                 1.0634,                 0.5611,                0.76723,                0.68559,                0.54252,                0.58007,                0.77684,                0.67987,                0.52598,                0.78048,                 1.0059,                 1.1629,                 1.0852,             0.00041367,             0.00041367,             0.00041367
                    636,                0.52059,                0.58924,                0.63524,                 1.0231,                 0.5611,                0.76723,                0.68559,                0.54252,                0.58007,                0.77684,                0.67987,                0.52598,                0.78048,                 1.0059,                 1.1629,                 1.0852,             0.00041257,             0.00041257,             0.00041257
                    637,                0.49597,                 0.4691,                0.58206,                 1.0306,                0.66464,                0.68549,                0.72376,                0.55265,                0.71134,                0.71674,                0.71728,                0.55254,                 0.8081,                 1.0161,                 1.1214,                 1.0835,             0.00041147,             0.00041147,             0.00041147
                    638,                 0.5417,                0.50734,                0.64097,                 1.0806,                0.66464,                0.68549,                0.72376,                0.55265,                0.71134,                0.71674,                0.71728,                0.55254,                 0.8081,                 1.0161,                 1.1214,                 1.0835,             0.00041037,             0.00041037,             0.00041037
                    639,                0.49949,                 0.5983,                0.60884,                0.98837,                0.70271,                0.73499,                0.72938,                 0.5491,                0.74853,                0.76579,                0.72408,                0.54604,                0.80481,                 1.0132,                 1.0808,                 1.0796,             0.00040927,             0.00040927,             0.00040927
                    640,                0.50264,                0.54518,                0.57014,                 1.0045,                0.70271,                0.73499,                0.72938,                 0.5491,                0.74853,                0.76579,                0.72408,                0.54604,                0.80481,                 1.0132,                 1.0808,                 1.0796,             0.00040817,             0.00040817,             0.00040817
                    641,                0.48668,                0.44049,                0.58626,                  1.019,                0.73799,                0.76769,                 0.7473,                0.55731,                0.82232,                0.74975,                0.74267,                0.54961,                0.82319,                 1.0252,                 1.0501,                 1.0992,             0.00040707,             0.00040707,             0.00040707
                    642,                0.47198,                0.55681,                0.56542,                 1.0071,                0.73799,                0.76769,                 0.7473,                0.55731,                0.82232,                0.74975,                0.74267,                0.54961,                0.82319,                 1.0252,                 1.0501,                 1.0992,             0.00040597,             0.00040597,             0.00040597
                    643,                0.48257,                0.61412,                0.58313,                0.99889,                0.73799,                0.76769,                 0.7473,                0.55731,                0.82232,                0.74975,                0.74267,                0.54961,                0.82319,                 1.0252,                 1.0501,                 1.0992,             0.00040487,             0.00040487,             0.00040487
                    644,                0.50246,                0.65544,                 0.6277,                 1.0473,                 0.7346,                0.76266,                0.70793,                0.51657,                0.76508,                0.77902,                0.70392,                0.49803,                0.82698,                 1.0481,                 1.0477,                 1.1103,             0.00040377,             0.00040377,             0.00040377
                    645,                0.51435,                0.50051,                0.58295,                0.99196,                 0.7346,                0.76266,                0.70793,                0.51657,                0.76508,                0.77902,                0.70392,                0.49803,                0.82698,                 1.0481,                 1.0477,                 1.1103,             0.00040267,             0.00040267,             0.00040267
                    646,                 0.5394,                0.50786,                0.65301,                 1.0855,                0.74394,                 0.7461,                0.71212,                0.51257,                0.77547,                0.76249,                 0.6927,                0.49381,                0.83516,                 1.1095,                 1.0472,                 1.1264,             0.00040157,             0.00040157,             0.00040157
                    647,                0.52297,                0.46553,                 0.5972,                 1.0167,                0.74394,                 0.7461,                0.71212,                0.51257,                0.77547,                0.76249,                 0.6927,                0.49381,                0.83516,                 1.1095,                 1.0472,                 1.1264,             0.00040047,             0.00040047,             0.00040047
                    648,                0.54154,                0.57188,                0.64382,                 1.0849,                0.75693,                0.73143,                0.73923,                0.50614,                0.79111,                0.73083,                0.74413,                0.53687,                0.83671,                 1.1397,                 1.0586,                 1.1388,             0.00039937,             0.00039937,             0.00039937
                    649,                0.50254,                0.54556,                0.58995,                 0.9977,                0.75693,                0.73143,                0.73923,                0.50614,                0.79111,                0.73083,                0.74413,                0.53687,                0.83671,                 1.1397,                 1.0586,                 1.1388,             0.00039827,             0.00039827,             0.00039827
                    650,                0.50729,                0.55448,                0.62762,                 1.0092,                0.76435,                0.72464,                0.73821,                 0.5022,                0.81345,                 0.7555,                0.75271,                0.53635,                0.85054,                 1.1649,                 1.0553,                 1.1585,             0.00039717,             0.00039717,             0.00039717
                    651,                0.48006,                0.54197,                0.58872,                 1.0158,                0.76435,                0.72464,                0.73821,                 0.5022,                0.81345,                 0.7555,                0.75271,                0.53635,                0.85054,                 1.1649,                 1.0553,                 1.1585,             0.00039607,             0.00039607,             0.00039607
                    652,                0.53921,                 0.5908,                0.61089,                 1.0934,                0.76435,                0.72464,                0.73821,                 0.5022,                0.81345,                 0.7555,                0.75271,                0.53635,                0.85054,                 1.1649,                 1.0553,                 1.1585,             0.00039497,             0.00039497,             0.00039497
                    653,                0.49282,                0.50442,                0.59934,                0.97016,                0.61103,                0.75454,                0.66832,                0.46216,                0.65188,                0.78637,                0.68249,                0.48919,                 0.8566,                 1.1696,                 1.0954,                 1.1834,             0.00039387,             0.00039387,             0.00039387
